logN,q0,delta,depth,dnum_req,ok,err,auxBits,ksTech,QCount,logQ,logQ_bits,dnum,perPart,maxDigitBits,PCount,logP,logP_bits,logQP,logQP_bits,bound_tc128,margin,digits
14,60,54,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,8,9,1,,60,HYBRID,9,492,496,9,1,60,1,60,60,552,556,438,-114,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,55,8,1,1,,60,HYBRID,9,500,504,1,9,500,9,540,540,1040,1044,438,-602,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,55,8,2,1,,60,HYBRID,9,500,504,2,5,280,5,300,300,800,804,438,-362,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
14,60,55,8,3,1,,60,HYBRID,9,500,504,3,3,170,3,180,180,680,684,438,-242,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,55,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,8,5,1,,60,HYBRID,9,500,504,5,2,115,2,120,120,620,624,438,-182,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,55,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,8,9,1,,60,HYBRID,9,500,504,9,1,60,1,60,60,560,564,438,-122,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,45,8,1,1,,60,HYBRID,9,420,424,1,9,420,7,420,420,840,844,881,41,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,45,8,2,1,,60,HYBRID,9,420,424,2,5,240,4,240,240,660,664,881,221,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,45,8,3,1,,60,HYBRID,9,420,424,3,3,150,3,180,180,600,604,881,281,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,45,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,8,5,1,,60,HYBRID,9,420,424,5,2,105,2,120,120,540,544,881,341,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,45,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,8,9,1,,60,HYBRID,9,420,424,9,1,60,1,60,60,480,484,881,401,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,46,8,1,1,,60,HYBRID,9,428,432,1,9,428,8,480,480,908,912,881,-27,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,46,8,2,1,,60,HYBRID,9,428,432,2,5,244,5,300,300,728,732,881,153,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,46,8,3,1,,60,HYBRID,9,428,432,3,3,152,3,180,180,608,612,881,273,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,46,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,8,5,1,,60,HYBRID,9,428,432,5,2,106,2,120,120,548,552,881,333,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,46,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,8,9,1,,60,HYBRID,9,428,432,9,1,60,1,60,60,488,492,881,393,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,47,8,1,1,,60,HYBRID,9,436,440,1,9,437,8,480,480,916,920,881,-35,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,47,8,2,1,,60,HYBRID,9,436,440,2,5,249,5,300,300,736,740,881,145,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,47,8,3,1,,60,HYBRID,9,436,440,3,3,155,3,180,180,616,620,881,265,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,47,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,8,5,1,,60,HYBRID,9,436,440,5,2,107,2,120,120,556,560,881,325,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,47,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,8,9,1,,60,HYBRID,9,436,440,9,1,60,1,60,60,496,500,881,385,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,48,8,1,1,,60,HYBRID,9,444,448,1,9,445,8,480,480,924,928,881,-43,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,48,8,2,1,,60,HYBRID,9,444,448,2,5,253,5,300,300,744,748,881,137,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,48,8,3,1,,60,HYBRID,9,444,448,3,3,156,3,180,180,624,628,881,257,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,48,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,8,5,1,,60,HYBRID,9,444,448,5,2,108,2,120,120,564,568,881,317,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,48,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,8,9,1,,60,HYBRID,9,444,448,9,1,60,1,60,60,504,508,881,377,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,49,8,1,1,,60,HYBRID,9,452,456,1,9,453,8,480,480,932,936,881,-51,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,49,8,2,1,,60,HYBRID,9,452,456,2,5,257,5,300,300,752,756,881,129,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,49,8,3,1,,60,HYBRID,9,452,456,3,3,159,3,180,180,632,636,881,249,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,49,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,8,5,1,,60,HYBRID,9,452,456,5,2,109,2,120,120,572,576,881,309,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,49,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,8,9,1,,60,HYBRID,9,452,456,9,1,60,1,60,60,512,516,881,369,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,50,8,1,1,,60,HYBRID,9,460,464,1,9,460,8,480,480,940,944,881,-59,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,50,8,2,1,,60,HYBRID,9,460,464,2,5,260,5,300,300,760,764,881,121,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,50,8,3,1,,60,HYBRID,9,460,464,3,3,160,3,180,180,640,644,881,241,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,50,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,8,5,1,,60,HYBRID,9,460,464,5,2,110,2,120,120,580,584,881,301,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,50,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,8,9,1,,60,HYBRID,9,460,464,9,1,60,1,60,60,520,524,881,361,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,51,8,1,1,,60,HYBRID,9,468,472,1,9,468,8,480,480,948,952,881,-67,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,51,8,2,1,,60,HYBRID,9,468,472,2,5,264,5,300,300,768,772,881,113,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,51,8,3,1,,60,HYBRID,9,468,472,3,3,162,3,180,180,648,652,881,233,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,51,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,8,5,1,,60,HYBRID,9,468,472,5,2,111,2,120,120,588,592,881,293,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,51,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,8,9,1,,60,HYBRID,9,468,472,9,1,60,1,60,60,528,532,881,353,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,52,8,1,1,,60,HYBRID,9,476,480,1,9,476,8,480,480,956,960,881,-75,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,52,8,2,1,,60,HYBRID,9,476,480,2,5,268,5,300,300,776,780,881,105,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,52,8,3,1,,60,HYBRID,9,476,480,3,3,164,3,180,180,656,660,881,225,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,52,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,8,5,1,,60,HYBRID,9,476,480,5,2,112,2,120,120,596,600,881,285,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,52,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,8,9,1,,60,HYBRID,9,476,480,9,1,60,1,60,60,536,540,881,345,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,53,8,1,1,,60,HYBRID,9,484,488,1,9,484,9,540,540,1024,1028,881,-143,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,53,8,2,1,,60,HYBRID,9,484,488,2,5,272,5,300,300,784,788,881,97,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,53,8,3,1,,60,HYBRID,9,484,488,3,3,166,3,180,180,664,668,881,217,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,53,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,53,8,5,1,,60,HYBRID,9,484,488,5,2,113,2,120,120,604,608,881,277,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,53,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,53,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,53,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,53,8,9,1,,60,HYBRID,9,484,488,9,1,60,1,60,60,544,548,881,337,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,54,8,1,1,,60,HYBRID,9,492,496,1,9,492,9,540,540,1032,1036,881,-151,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,54,8,2,1,,60,HYBRID,9,492,496,2,5,276,5,300,300,792,796,881,89,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,54,8,3,1,,60,HYBRID,9,492,496,3,3,168,3,180,180,672,676,881,209,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,54,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,54,8,5,1,,60,HYBRID,9,492,496,5,2,114,2,120,120,612,616,881,269,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,54,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,54,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,54,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,54,8,9,1,,60,HYBRID,9,492,496,9,1,60,1,60,60,552,556,881,329,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,55,8,1,1,,60,HYBRID,9,500,504,1,9,500,9,540,540,1040,1044,881,-159,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,55,8,2,1,,60,HYBRID,9,500,504,2,5,280,5,300,300,800,804,881,81,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,55,8,3,1,,60,HYBRID,9,500,504,3,3,170,3,180,180,680,684,881,201,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,55,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,55,8,5,1,,60,HYBRID,9,500,504,5,2,115,2,120,120,620,624,881,261,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,55,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,55,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,55,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,55,8,9,1,,60,HYBRID,9,500,504,9,1,60,1,60,60,560,564,881,321,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,56,8,1,1,,60,HYBRID,9,508,512,1,9,509,9,540,540,1048,1052,881,-167,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,56,8,2,1,,60,HYBRID,9,508,512,2,5,285,5,300,300,808,812,881,73,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,56,8,3,1,,60,HYBRID,9,508,512,3,3,173,3,180,180,688,692,881,193,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,56,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,56,8,5,1,,60,HYBRID,9,508,512,5,2,116,2,120,120,628,632,881,253,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,56,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,56,8,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,56,8,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,56,8,9,1,,60,HYBRID,9,508,512,9,1,60,1,60,60,568,572,881,313,L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,57,8,1,1,,60,HYBRID,9,516,520,1,9,517,9,540,540,1056,1060,881,-175,L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,57,8,2,1,,60,HYBRID,9,516,520,2,5,289,5,300,300,816,820,881,65,L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
15,60,57,8,3,1,,60,HYBRID,9,516,520,3,3,175,3,180,180,696,700,881,185,L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,57,8,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,57,8,5,1,,60,HYBRID,9,516,520,5,2,117,2,120,120,636,640,881,245,L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,57,8,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 9 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
