preset,logN,depth,delta,mode,library,dnum,PCount,logP,logQP,margin,level,digit,op,mean_us,std_us,cv,reps
C,15,10,48,mt,seal,11,1,60,600,281,9,10,mul_cp,2371.91,22.518,0.00949361485047915,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,mul_cc,4849.267,16.264,0.003353908951600314,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,mul_cc_rlk,62453.559,900.316,0.01441576772270096,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,relin,57787.861,697.85,0.012076065594468015,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,rescale,8102.14,27.547,0.0033999659349258343,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,rot1,58413.787,773.811,0.013247061006334002,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,add_cc,750.951,20.672,0.027527761465128885,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,add_cp,511.837,20.695,0.04043279403403818,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,mul_cp,2118.828,32.553,0.01536368218656729,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,mul_cc,4281.466,10.673,0.0024928377336174102,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,mul_cc_rlk,51994.133,526.462,0.010125411649810566,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,relin,48060.742,562.595,0.01170591581794555,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,rescale,7265.714,49.783,0.006851769832944154,30
C,15,10,48,mt,seal,11,1,60,600,281,8,9,rot1,48539.451,600.81,0.012377766695383513,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,add_cc,667.809,21.857,0.03272941814201366,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,add_cp,455.983,14.267,0.031288447157021206,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,mul_cp,1904.047,20.061,0.010535979416474488,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,mul_cc,3889.481,16.672,0.004286433074232783,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,mul_cc_rlk,43025.74,705.993,0.0164086195844627,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,relin,39135.354,660.946,0.01688871908505031,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,rescale,6418.917,29.873,0.00465390033863968,30
C,15,10,48,mt,seal,11,1,60,600,281,7,8,rot1,39068.514,541.051,0.013848773464995367,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,add_cc,587.221,15.893,0.02706476777908147,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,add_cp,399.606,10.815,0.027064158195822884,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,mul_cp,1668.667,24.919,0.014933476841095318,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,mul_cc,3400.77,21.69,0.006377967342690039,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,mul_cc_rlk,34569.919,520.3,0.015050657191299752,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,relin,31047.263,355.809,0.011460237251831186,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,rescale,5514.018,31.12,0.005643797318035596,30
C,15,10,48,mt,seal,11,1,60,600,281,6,7,rot1,31034.804,340.019,0.01095605437044165,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,add_cc,482.489,16.566,0.03433446151103963,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,add_cp,335.049,8.8,0.026264814997209368,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,mul_cp,1430.241,17.567,0.012282545389203639,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,mul_cc,2920.546,30.519,0.01044975836709985,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,mul_cc_rlk,26970.65,348.625,0.012926088173625774,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,relin,24368.64,511.877,0.02100556288738313,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,rescale,4782.19,17.519,0.003663384349011645,30
C,15,10,48,mt,seal,11,1,60,600,281,5,6,rot1,24390.075,451.86,0.018526388295238946,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,add_cc,400.148,13.653,0.034119875646010975,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,add_cp,273.817,10.52,0.03841982053707403,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,mul_cp,1194.657,17.718,0.014831035184157461,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,mul_cc,2429.003,13.113,0.005398511241031813,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,mul_cc_rlk,20299.072,289.319,0.014252819045126793,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,relin,17933.599,75.922,0.004233506057540375,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,rescale,3873.941,16.708,0.004312920614949995,30
C,15,10,48,mt,seal,11,1,60,600,281,4,5,rot1,18059.807,394.31,0.021833566659931636,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,add_cc,321.743,12.304,0.038241702228175904,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,add_cp,211.742,9.398,0.044384203417366416,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,mul_cp,954.431,16.4,0.017183012705999697,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,mul_cc,1942.381,20.652,0.010632311580477774,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,mul_cc_rlk,14623.718,291.231,0.01991497647862192,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,relin,12834.914,288.169,0.02245196189082373,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,rescale,3087.153,23.378,0.0075726729449431245,30
C,15,10,48,mt,seal,11,1,60,600,281,3,4,rot1,12905.663,57.461,0.004452386522102739,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,add_cc,235.87,9.603,0.04071310467630474,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,add_cp,149.96,7.116,0.04745265404107762,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,mul_cp,707.209,16.086,0.02274575125599363,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,mul_cc,1446.857,14.456,0.009991312202933669,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,mul_cc_rlk,10104.679,955.717,0.09458162896614529,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,relin,8554.697,71.666,0.008377386130683529,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,rescale,2352.09,344.026,0.14626396098788735,30
C,15,10,48,mt,seal,11,1,60,600,281,2,3,rot1,8696.181,161.68,0.0185920693233041,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,add_cc,143.255,7.737,0.05400858608774563,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,add_cp,92.038,5.122,0.05565092679110802,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,mul_cp,450.426,12.098,0.02685901790749202,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,mul_cc,957.636,9.768,0.010200117790058019,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,mul_cc_rlk,6024.583,23.285,0.0038649977932082606,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,relin,5154.289,20.263,0.003931289068191559,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,rescale,1414.887,19.214,0.013579883057798961,30
C,15,10,48,mt,seal,11,1,60,600,281,1,2,rot1,5241.111,153.522,0.029291881053463663,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,add_cc,243.757,5.564,0.02282601115044901,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,add_cp,189.403,4.112,0.021710321378225268,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,mul_cp,499.511,7.541,0.015096764635813826,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,mul_cc,1505.726,12.989,0.008626403475798386,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,mul_cc_rlk,14409.472,107.044,0.007428724661111802,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,relin,13567.017,75.511,0.005565777650311782,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,rescale,2629.856,18.295,0.006956654660939611,30
D,14,4,42,1t,openfhe,2,3,180,408,30,4,2,rot1,13217.81,91.045,0.006888054829052619,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,add_cc,182.568,3.603,0.01973511239647693,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,add_cp,148.485,3.634,0.02447385257770145,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,mul_cp,387.529,6.592,0.01701033987133866,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,mul_cc,1189.707,13.489,0.011338085763973818,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,mul_cc_rlk,12327.836,54.336,0.004407586213833474,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,relin,11892.229,352.895,0.029674420161266656,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,rescale,1998.528,12.719,0.006364184039453037,30
D,14,4,42,1t,openfhe,2,3,180,408,30,3,2,rot1,11507.49,128.924,0.011203485729729073,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,add_cc,128.905,3.602,0.027943058841782706,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,add_cp,107.207,4.871,0.04543546596770734,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,mul_cp,283.33,4.977,0.017566089012811918,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,mul_cc,877.95,14.917,0.016990717011219316,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,mul_cc_rlk,7890.855,29.286,0.0037113848879494053,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,relin,7399.274,62.943,0.008506645381695556,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,rescale,1500.794,11.636,0.007753229290628826,30
D,14,4,42,1t,openfhe,2,3,180,408,30,2,1,rot1,7215.203,21.444,0.0029720577508352847,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,add_cc,76.273,2.699,0.0353860474873153,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,add_cp,59.11,2.552,0.04317374386736593,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,mul_cp,185.328,9.61,0.051854010187343515,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,mul_cc,451.489,22.705,0.05028915433155625,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,mul_cc_rlk,6167.775,12.245,0.0019853188548544652,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,relin,5992.852,28.711,0.0047908741947907275,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,rescale,875.406,14.342,0.016383255312392195,30
D,14,4,42,1t,openfhe,2,3,180,408,30,1,1,rot1,5795.185,78.361,0.013521742619088088,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,add_cc,113.908,5.021,0.04407943252449345,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,add_cp,93.445,4.735,0.050671518005243735,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,mul_cp,225.282,6.942,0.03081471222734173,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,mul_cc,492.697,11.129,0.022587919147061986,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,mul_cc_rlk,7893.329,23.668,0.002998481375855485,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,relin,7400.932,23.042,0.00311339166472547,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,rescale,1608.388,11.149,0.006931785116526609,30
D,14,4,42,1t,lattigo,2,3,180,408,30,4,2,rot1,7419.551,30.966,0.004173567915363072,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,add_cc,91.573,3.679,0.04017559761064943,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,add_cp,67.175,2.58,0.03840714551544474,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,mul_cp,214.097,5.841,0.027282026371224257,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,mul_cc,472.77,8.69,0.018381030945279944,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,mul_cc_rlk,7286.258,31.014,0.004256505877228064,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,relin,6809.929,24.82,0.003644678233796564,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,rescale,1331.775,12.671,0.009514369919843816,30
D,14,4,42,1t,lattigo,2,3,180,408,30,3,2,rot1,6813.522,32.064,0.004705936225053651,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,add_cc,60.52,2.898,0.04788499669530734,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,add_cp,38.687,1.766,0.0456484090262879,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,mul_cp,157.097,4.903,0.031210016741249035,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,mul_cc,350.102,8.216,0.023467446629839305,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,mul_cc_rlk,4415.714,14.185,0.0032123910198894223,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,relin,4126.843,11.972,0.0029010068955858024,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,rescale,965.678,11.822,0.012242175963416375,30
D,14,4,42,1t,lattigo,2,3,180,408,30,2,1,rot1,4127.945,13.725,0.00332489895093079,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,add_cc,33.166,3.397,0.10242416933003679,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,add_cp,23.159,2.137,0.09227514141370526,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,mul_cp,100.557,3.785,0.03764034328788647,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,mul_cc,225.691,4.869,0.021573744633148862,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,mul_cc_rlk,3779.941,23.95,0.006336077732430215,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,relin,3532.989,20.119,0.005694611559786911,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,rescale,664.966,8.477,0.012748020199528998,30
D,14,4,42,1t,lattigo,2,3,180,408,30,1,1,rot1,3537.647,14.305,0.004043648221543868,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,add_cc,191.41,8.414,0.043957995924977795,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,add_cp,120.134,4.546,0.037841077463499094,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,mul_cp,567.896,11.197,0.019716638257709158,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,mul_cc,1186.432,15.667,0.013205139443305642,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,mul_cc_rlk,9272.027,28.886,0.0031153921359374816,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,relin,8211.478,25.734,0.0031339059789236485,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,rescale,1786.099,14.809,0.008291253732295913,30
D,14,4,42,1t,seal,5,1,60,288,150,4,5,rot1,8286.533,65.301,0.0078803765096935,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,add_cc,152.022,5.905,0.03884306218836748,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,add_cp,89.059,4.112,0.04617163902581435,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,mul_cp,442.017,7.072,0.015999384639052344,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,mul_cc,940.835,8.062,0.008568983934483729,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,mul_cc_rlk,6739.863,26.599,0.003946519387708622,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,relin,5904.894,32.187,0.005450902251589952,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,rescale,1402.236,10.253,0.007311893290430426,30
D,14,4,42,1t,seal,5,1,60,288,150,3,4,rot1,5933.543,11.824,0.0019927385712044223,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,add_cc,98.235,5.387,0.054837888736193816,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,add_cp,59.99,3.492,0.05820970161693615,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,mul_cp,320.667,5.306,0.01654676034640297,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,mul_cc,697.578,11.843,0.016977312931313774,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,mul_cc_rlk,4603.387,24.676,0.005360400939569061,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,relin,3964.414,27.252,0.006874155928215367,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,rescale,1018.882,8.317,0.008162868712961855,30
D,14,4,42,1t,seal,5,1,60,288,150,2,3,rot1,3998.965,22.115,0.005530180934316754,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,add_cc,59.893,3.327,0.05554906249478236,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,add_cp,34.662,2.459,0.0709422422249149,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,mul_cp,208.664,2.669,0.01279089828624008,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,mul_cc,450.529,6.685,0.014838112529937029,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,mul_cc_rlk,2805.131,17.129,0.006106310186583087,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,relin,2383.303,14.096,0.005914480869616662,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,rescale,641.993,6.528,0.010168335168763521,30
D,14,4,42,1t,seal,5,1,60,288,150,1,2,rot1,2405.417,14.505,0.006030139472698497,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,add_cc,268.971,7.213,0.026817017447977664,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,add_cp,237.76,45.257,0.19034740915208614,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,mul_cp,283.062,7.963,0.028131646070472194,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,mul_cc,1584.679,19.884,0.012547651606413664,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,mul_cc_rlk,11768.558,8763.384,0.7446438212736003,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,relin,7996.965,3596.256,0.4497026059261232,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,rescale,1287.442,332.24,0.2580621107591643,30
D,14,4,42,mt,openfhe,2,3,180,408,30,4,2,rot1,6727.317,287.671,0.04276162398769078,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,add_cc,210.66,9.951,0.04723725434349189,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,add_cp,168.273,4.483,0.026641231807836074,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,mul_cp,336.914,157.265,0.46678084021441674,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,mul_cc,1287.861,12.819,0.009953713948943248,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,mul_cc_rlk,7847.855,1906.883,0.24298142613491205,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,relin,7232.088,2729.077,0.37735671911071883,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,rescale,1125.98,11.623,0.010322563455834028,30
D,14,4,42,mt,openfhe,2,3,180,408,30,3,2,rot1,6640.3,1751.35,0.2637456139029863,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,add_cc,211.411,5.649,0.026720463930448274,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,add_cp,154.277,5.206,0.033744498531861525,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,mul_cp,224.82,8.022,0.035681878836402454,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,mul_cc,947.788,11.672,0.012314990272086164,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,mul_cc_rlk,5495.943,1579.042,0.2873104761093774,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,relin,5052.214,1431.573,0.2833555744075766,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,rescale,1160.773,30.027,0.02586810685637933,30
D,14,4,42,mt,openfhe,2,3,180,408,30,2,1,rot1,4690.692,285.745,0.06091745098590997,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,add_cc,138.275,4.044,0.029246067618875424,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,add_cp,90.585,4.028,0.044466523155047746,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,mul_cp,168.287,4.546,0.02701337595892731,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,mul_cc,486.896,7.027,0.014432240149847194,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,mul_cc_rlk,5697.272,3202.114,0.5620433779535188,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,relin,4651.011,298.332,0.06414347332225187,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,rescale,878.329,11.134,0.012676343374749098,30
D,14,4,42,mt,openfhe,2,3,180,408,30,1,1,rot1,5333.092,4095.433,0.7679284362617409,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,add_cc,120.901,19.979,0.16525090776751225,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,add_cp,93.123,6.184,0.06640679531372486,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,mul_cp,357.192,695.459,1.9470172904208378,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,mul_cc,495.737,10.633,0.021448873091982238,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,mul_cc_rlk,7924.07,29.919,0.0037757112191083623,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,relin,7467.135,93.93,0.012579121711339089,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,rescale,1615.696,24.775,0.015333948960695577,30
D,14,4,42,mt,lattigo,2,3,180,408,30,4,2,rot1,7452.974,31.552,0.004233477803625774,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,add_cc,91.437,6.034,0.065990791473911,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,add_cp,67.206,4.404,0.06552986340505311,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,mul_cp,218.49,7.359,0.03368117533983248,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,mul_cc,480.396,14.062,0.029271684193873385,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,mul_cc_rlk,7406.421,714.908,0.09652543380939323,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,relin,6582.688,40.328,0.006126372691520546,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,rescale,1291.247,22.18,0.01717719382891112,30
D,14,4,42,mt,lattigo,2,3,180,408,30,3,2,rot1,6592.555,31.074,0.004713498787647582,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,add_cc,60.545,3.354,0.055396812288380545,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,add_cp,38.409,3.75,0.09763336717956729,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,mul_cp,160.464,10.881,0.06780960215375412,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,mul_cc,302.803,40.88,0.1350052674511151,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,mul_cc_rlk,4437.122,27.28,0.0061481293505114346,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,relin,4144.742,15.994,0.0038588650391266814,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,rescale,968.477,15.257,0.01575360075665194,30
D,14,4,42,mt,lattigo,2,3,180,408,30,2,1,rot1,4145.916,16.031,0.003866696768579006,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,add_cc,33.159,4.343,0.13097499924605688,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,add_cp,22.615,2.461,0.10882157859827549,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,mul_cp,107.327,15.937,0.14849012829949593,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,mul_cc,427.906,1098.418,2.566960968063079,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,mul_cc_rlk,3641.419,90.709,0.024910344016988984,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,relin,3398.222,24.474,0.007202001517264028,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,rescale,645.756,12.66,0.019604928177206254,30
D,14,4,42,mt,lattigo,2,3,180,408,30,1,1,rot1,3397.603,19.973,0.005878556146789368,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,add_cc,196.353,7.343,0.03739693307461561,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,add_cp,123.508,5.675,0.04594844058684458,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,mul_cp,568.787,12.493,0.021964285400334394,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,mul_cc,1183.541,9.229,0.007797786472965448,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,mul_cc_rlk,9273.909,31.246,0.0033692372871029896,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,relin,8217.881,20.318,0.002472413509029883,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,rescale,1787.135,17.133,0.009586852699991886,30
D,14,4,42,mt,seal,5,1,60,288,150,4,5,rot1,8314.311,80.577,0.009691362278846679,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,add_cc,141.242,3.898,0.02759802325087439,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,add_cp,89.825,4.495,0.05004174784302811,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,mul_cp,444.799,10.262,0.02307109503393668,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,mul_cc,940.779,7.854,0.008348400633942722,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,mul_cc_rlk,6757.957,29.337,0.004341104863496468,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,relin,5924.144,90.158,0.015218738774749567,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,rescale,1396.972,12.87,0.00921278307653983,30
D,14,4,42,mt,seal,5,1,60,288,150,3,4,rot1,5967.074,17.641,0.0029563903514519844,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,add_cc,100.601,6.675,0.06635122911303068,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,add_cp,57.892,2.541,0.04389207489808609,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,mul_cp,321.071,8.452,0.026324395538681475,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,mul_cc,694.571,10.551,0.015190671651998139,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,mul_cc_rlk,4597.937,26.73,0.005813476783174715,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,relin,3967.427,19.312,0.004867638396371251,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,rescale,1015.697,7.844,0.007722775591539603,30
D,14,4,42,mt,seal,5,1,60,288,150,2,3,rot1,3991.955,24.263,0.006077974325862892,30
D,14,4,42,mt,seal,5,1,60,288,150,1,2,add_cc,58.788,4.193,0.07132407974416548,30
D,14,4,42,mt,seal,5,1,60,288,150,1,2,add_cp,36.446,2.966,0.081380672776162,30
D,14,4,42,mt,seal,5,1,60,288,150,1,2,mul_cp,209.624,5.561,0.026528450940731977,30
D,14,4,42,mt,seal,5,1,60,288,150,1,2,mul_cc,453.326,6.905,0.01523186404485955,30
