q0,delta,residual_L,levelBudget_c2s,levelBudget_s2c,boot_depth_of,evalmod_levels_of,QCount_boot_of,logQ_boot_of,PCount_boot_of,logP_boot_of,logQP_boot_of,margin_1747_of,dnum_of,QCount_residual_of,logQ_residual_of,logQP_residual_of,grid_of,boot_depth_la,evalmod_levels_la,QCount_boot_la,logQ_boot_la,PCount_boot_la,logP_boot_la,logQP_boot_la,margin_1747_la,dnum_la,QCount_residual_la,logQ_residual_la,logQP_residual_la,grid_la,rotkeys_la,rotkeys_of
42,38,10,2,2,18,14,29.0,1106.0,10.0,600.0,1706.0,41.0,2,11.0,422.0,1022.0,L3-14,17.0,13.0,28.0,1262.0,7,427.0,1689.0,58.0,4.0,11.0,422.0,788.0,L3-14,61,
42,38,10,3,3,20,14,31.0,1182.0,8.0,480.0,1662.0,85.0,3,11.0,422.0,902.0,L3-14,19.0,13.0,30.0,1357.0,6,366.0,1723.0,24.0,5.0,11.0,422.0,788.0,L3-14,39,
42,38,10,3,4,21,14,32.0,1220.0,8.0,480.0,1700.0,47.0,3,11.0,422.0,902.0,L3-14,20.0,13.0,31.0,1396.0,5,305.0,1701.0,46.0,7.0,11.0,422.0,788.0,L3-14,48,
42,38,10,4,3,21,14,32.0,1220.0,8.0,480.0,1700.0,47.0,3,11.0,422.0,902.0,L3-14,20.0,13.0,31.0,1413.0,5,305.0,1718.0,29.0,7.0,11.0,422.0,788.0,L3-14,48,
42,38,10,4,4,22,14,33.0,1258.0,8.0,480.0,1738.0,9.0,3,11.0,422.0,902.0,L3-14,21.0,13.0,32.0,1452.0,4,244.0,1696.0,51.0,8.0,11.0,422.0,788.0,L3-14,33,
42,38,11,2,2,18,14,30.0,1144.0,10.0,600.0,1744.0,3.0,2,12.0,460.0,1060.0,L3-14,17.0,13.0,29.0,1300.0,6,366.0,1666.0,81.0,5.0,12.0,460.0,826.0,L3-14,61,
42,38,11,3,3,20,14,32.0,1220.0,8.0,480.0,1700.0,47.0,3,12.0,460.0,940.0,L3-14,19.0,13.0,31.0,1395.0,5,305.0,1700.0,47.0,7.0,12.0,460.0,826.0,L3-14,39,
42,38,11,3,4,21,14,33.0,1258.0,8.0,480.0,1738.0,9.0,3,12.0,460.0,940.0,L3-14,20.0,13.0,32.0,1434.0,5,305.0,1739.0,8.0,7.0,12.0,460.0,826.0,L3-14,48,
42,38,11,4,3,21,14,33.0,1258.0,8.0,480.0,1738.0,9.0,3,12.0,460.0,940.0,L3-14,20.0,13.0,32.0,1451.0,4,244.0,1695.0,52.0,8.0,12.0,460.0,826.0,L3-14,48,
42,38,11,4,4,22,14,34.0,1296.0,6.0,360.0,1656.0,91.0,4,12.0,460.0,820.0,L3-14,21.0,13.0,33.0,1490.0,4,244.0,1734.0,13.0,9.0,12.0,460.0,826.0,L3-14,33,
42,38,12,2,2,18,14,31.0,1182.0,8.0,480.0,1662.0,85.0,3,13.0,498.0,978.0,L3-14,17.0,13.0,30.0,1338.0,6,366.0,1704.0,43.0,5.0,13.0,498.0,925.0,L3-14,61,
42,38,12,3,3,20,14,33.0,1258.0,8.0,480.0,1738.0,9.0,3,13.0,498.0,978.0,L3-14,19.0,13.0,32.0,1433.0,5,305.0,1738.0,9.0,7.0,13.0,498.0,925.0,L3-14,39,
42,38,12,3,4,21,14,34.0,1296.0,6.0,360.0,1656.0,91.0,4,13.0,498.0,858.0,L3-14,20.0,13.0,33.0,1472.0,4,244.0,1716.0,31.0,9.0,13.0,498.0,925.0,L3-14,48,
42,38,12,4,3,21,14,34.0,1296.0,6.0,360.0,1656.0,91.0,4,13.0,498.0,858.0,L3-14,20.0,13.0,33.0,1489.0,4,244.0,1733.0,14.0,9.0,13.0,498.0,925.0,L3-14,48,
42,38,12,4,4,22,14,35.0,1334.0,6.0,360.0,1694.0,53.0,4,13.0,498.0,858.0,L3-14,21.0,13.0,34.0,1528.0,3,183.0,1711.0,36.0,12.0,13.0,498.0,925.0,L3-14,33,
42,38,13,2,2,18,14,32.0,1220.0,8.0,480.0,1700.0,47.0,3,14.0,536.0,1016.0,L3-14,17.0,13.0,31.0,1376.0,6,366.0,1742.0,5.0,6.0,14.0,536.0,963.0,L3-14,61,
42,38,13,3,3,20,14,34.0,1296.0,6.0,360.0,1656.0,91.0,4,14.0,536.0,896.0,L3-14,19.0,13.0,33.0,1471.0,4,244.0,1715.0,32.0,9.0,14.0,536.0,963.0,L3-14,39,
42,38,13,3,4,21,14,35.0,1334.0,6.0,360.0,1694.0,53.0,4,14.0,536.0,896.0,L3-14,20.0,13.0,34.0,1510.0,3,183.0,1693.0,54.0,12.0,14.0,536.0,963.0,L3-14,48,
42,38,13,4,3,21,14,35.0,1334.0,6.0,360.0,1694.0,53.0,4,14.0,536.0,896.0,L3-14,20.0,13.0,34.0,1527.0,3,183.0,1710.0,37.0,12.0,14.0,536.0,963.0,L3-14,48,
42,38,13,4,4,22,14,36.0,1372.0,6.0,360.0,1732.0,15.0,4,14.0,536.0,896.0,L3-14,21.0,13.0,35.0,1566.0,2,122.0,1688.0,59.0,18.0,14.0,536.0,963.0,L3-14,33,
42,38,14,2,2,18,14,33.0,1258.0,8.0,480.0,1738.0,9.0,3,15.0,574.0,1054.0,L3-14,17.0,13.0,32.0,1414.0,5,305.0,1719.0,28.0,7.0,15.0,574.0,1062.0,L3-14,61,
42,38,14,3,3,20,14,35.0,1334.0,6.0,360.0,1694.0,53.0,4,15.0,574.0,934.0,L3-14,19.0,13.0,34.0,1509.0,3,183.0,1692.0,55.0,12.0,15.0,574.0,1062.0,L3-14,39,
42,38,14,3,4,21,14,36.0,1372.0,6.0,360.0,1732.0,15.0,4,15.0,574.0,934.0,L3-14,20.0,13.0,35.0,1548.0,3,183.0,1731.0,16.0,12.0,15.0,574.0,1062.0,L3-14,48,
42,38,14,4,3,21,14,36.0,1372.0,6.0,360.0,1732.0,15.0,4,15.0,574.0,934.0,L3-14,20.0,13.0,35.0,1565.0,2,122.0,1687.0,60.0,18.0,15.0,574.0,1062.0,L3-14,48,
42,38,14,4,4,22,14,37.0,1410.0,5.0,300.0,1710.0,37.0,6,15.0,574.0,874.0,L3-14,21.0,13.0,36.0,1604.0,2,122.0,1726.0,21.0,18.0,15.0,574.0,1062.0,L3-14,33,
42,38,15,2,2,18,14,34.0,1296.0,6.0,360.0,1656.0,91.0,4,16.0,612.0,972.0,L15-20,17.0,13.0,33.0,1452.0,4,244.0,1696.0,51.0,9.0,16.0,612.0,1100.0,L15-20,61,
42,38,15,3,3,20,14,36.0,1372.0,6.0,360.0,1732.0,15.0,4,16.0,612.0,972.0,L15-20,19.0,13.0,35.0,1547.0,3,183.0,1730.0,17.0,12.0,16.0,612.0,1100.0,L15-20,39,
42,38,15,3,4,21,14,37.0,1410.0,5.0,300.0,1710.0,37.0,6,16.0,612.0,912.0,L15-20,20.0,13.0,36.0,1586.0,2,122.0,1708.0,39.0,18.0,16.0,612.0,1100.0,L15-20,48,
42,38,15,4,3,21,14,37.0,1410.0,5.0,300.0,1710.0,37.0,6,16.0,612.0,912.0,L15-20,20.0,13.0,36.0,1603.0,2,122.0,1725.0,22.0,18.0,16.0,612.0,1100.0,L15-20,48,
42,38,15,4,4,22,14,38.0,1448.0,4.0,240.0,1688.0,59.0,7,16.0,612.0,852.0,L15-20,21.0,13.0,37.0,1642.0,1,61.0,1703.0,44.0,37.0,16.0,612.0,1100.0,L15-20,33,
42,38,16,2,2,18,14,35.0,1334.0,6.0,360.0,1694.0,53.0,4,17.0,650.0,1010.0,L15-20,17.0,13.0,34.0,1490.0,4,244.0,1734.0,13.0,9.0,17.0,650.0,1016.0,L15-20,61,
42,38,16,3,3,20,14,37.0,1410.0,5.0,300.0,1710.0,37.0,6,17.0,650.0,950.0,L15-20,19.0,13.0,36.0,1585.0,2,122.0,1707.0,40.0,18.0,17.0,650.0,1016.0,L15-20,39,
42,38,16,3,4,21,14,38.0,1448.0,4.0,240.0,1688.0,59.0,7,17.0,650.0,890.0,L15-20,20.0,13.0,37.0,1624.0,2,122.0,1746.0,1.0,19.0,17.0,650.0,1016.0,L15-20,48,
42,38,16,4,3,21,14,38.0,1448.0,4.0,240.0,1688.0,59.0,7,17.0,650.0,890.0,L15-20,20.0,13.0,37.0,1641.0,1,61.0,1702.0,45.0,37.0,17.0,650.0,1016.0,L15-20,48,
42,38,16,4,4,22,14,39.0,1486.0,4.0,240.0,1726.0,21.0,7,17.0,650.0,890.0,L15-20,21.0,13.0,38.0,1680.0,1,61.0,1741.0,6.0,38.0,17.0,650.0,1016.0,L15-20,33,
42,38,17,2,2,18,14,36.0,1372.0,6.0,360.0,1732.0,15.0,4,18.0,688.0,1048.0,L15-20,17.0,13.0,35.0,1528.0,3,183.0,1711.0,36.0,12.0,18.0,688.0,1054.0,L15-20,61,
42,38,17,3,3,20,14,38.0,1448.0,4.0,240.0,1688.0,59.0,7,18.0,688.0,928.0,L15-20,19.0,13.0,37.0,1623.0,2,122.0,1745.0,2.0,19.0,18.0,688.0,1054.0,L15-20,39,
42,38,17,3,4,21,14,39.0,1486.0,4.0,240.0,1726.0,21.0,7,18.0,688.0,928.0,L15-20,20.0,13.0,38.0,1662.0,1,61.0,1723.0,24.0,38.0,18.0,688.0,1054.0,L15-20,48,
42,38,17,4,3,21,14,39.0,1486.0,4.0,240.0,1726.0,21.0,7,18.0,688.0,928.0,L15-20,20.0,13.0,38.0,1679.0,1,61.0,1740.0,7.0,38.0,18.0,688.0,1054.0,L15-20,48,
42,38,18,2,2,18,14,37.0,1410.0,5.0,300.0,1710.0,37.0,6,19.0,726.0,1026.0,L15-20,17.0,13.0,36.0,1566.0,2,122.0,1688.0,59.0,18.0,19.0,726.0,1153.0,L15-20,61,
42,38,18,3,3,20,14,39.0,1486.0,4.0,240.0,1726.0,21.0,7,19.0,726.0,966.0,L15-20,19.0,13.0,38.0,1661.0,1,61.0,1722.0,25.0,38.0,19.0,726.0,1153.0,L15-20,39,
42,38,19,2,2,18,14,38.0,1448.0,4.0,240.0,1688.0,59.0,7,20.0,764.0,1004.0,L15-20,17.0,13.0,37.0,1604.0,2,122.0,1726.0,21.0,19.0,20.0,764.0,1191.0,L15-20,61,
42,38,20,2,2,18,14,39.0,1486.0,4.0,240.0,1726.0,21.0,7,21.0,802.0,1042.0,L15-20,17.0,13.0,38.0,1642.0,1,61.0,1703.0,44.0,38.0,21.0,802.0,1229.0,L15-20,61,
42,40,3,2,2,18,14,22.0,882.0,8.0,480.0,1362.0,385.0,2,4.0,162.0,642.0,L3-14,17.0,13.0,21.0,1002.0,7,427.0,1429.0,318.0,3.0,4.0,162.0,406.0,L3-14,61,
42,40,3,3,3,20,14,24.0,962.0,9.0,540.0,1502.0,245.0,2,4.0,162.0,702.0,L3-14,19.0,13.0,23.0,1097.0,8,488.0,1585.0,162.0,3.0,4.0,162.0,406.0,L3-14,39,
42,40,3,3,4,21,14,25.0,1002.0,9.0,540.0,1542.0,205.0,2,4.0,162.0,702.0,L3-14,20.0,13.0,24.0,1136.0,8,488.0,1624.0,123.0,3.0,4.0,162.0,406.0,L3-14,48,
42,40,3,4,3,21,14,25.0,1002.0,9.0,540.0,1542.0,205.0,2,4.0,162.0,702.0,L3-14,20.0,13.0,24.0,1153.0,8,488.0,1641.0,106.0,3.0,4.0,162.0,406.0,L3-14,48,
42,40,3,4,4,22,14,26.0,1042.0,9.0,540.0,1582.0,165.0,2,4.0,162.0,702.0,L3-14,21.0,13.0,25.0,1192.0,7,427.0,1619.0,128.0,4.0,4.0,162.0,406.0,L3-14,33,
42,40,4,2,2,18,14,23.0,922.0,9.0,540.0,1462.0,285.0,2,5.0,202.0,742.0,L3-14,17.0,13.0,22.0,1042.0,8,488.0,1530.0,217.0,3.0,5.0,202.0,507.0,L3-14,61,
42,40,4,3,3,20,14,25.0,1002.0,9.0,540.0,1542.0,205.0,2,5.0,202.0,742.0,L3-14,19.0,13.0,24.0,1137.0,8,488.0,1625.0,122.0,3.0,5.0,202.0,507.0,L3-14,39,
42,40,4,3,4,21,14,26.0,1042.0,9.0,540.0,1582.0,165.0,2,5.0,202.0,742.0,L3-14,20.0,13.0,25.0,1176.0,7,427.0,1603.0,144.0,4.0,5.0,202.0,507.0,L3-14,48,
42,40,4,4,3,21,14,26.0,1042.0,9.0,540.0,1582.0,165.0,2,5.0,202.0,742.0,L3-14,20.0,13.0,25.0,1193.0,7,427.0,1620.0,127.0,4.0,5.0,202.0,507.0,L3-14,48,
42,40,4,4,4,22,14,27.0,1082.0,10.0,600.0,1682.0,65.0,2,5.0,202.0,802.0,L3-14,21.0,13.0,26.0,1232.0,7,427.0,1659.0,88.0,4.0,5.0,202.0,507.0,L3-14,33,
42,40,5,2,2,18,14,24.0,962.0,9.0,540.0,1502.0,245.0,2,6.0,242.0,782.0,L3-14,17.0,13.0,23.0,1082.0,8,488.0,1570.0,177.0,3.0,6.0,242.0,608.0,L3-14,61,
42,40,5,3,3,20,14,26.0,1042.0,9.0,540.0,1582.0,165.0,2,6.0,242.0,782.0,L3-14,19.0,13.0,25.0,1177.0,7,427.0,1604.0,143.0,4.0,6.0,242.0,608.0,L3-14,39,
42,40,5,3,4,21,14,27.0,1082.0,10.0,600.0,1682.0,65.0,2,6.0,242.0,842.0,L3-14,20.0,13.0,26.0,1216.0,7,427.0,1643.0,104.0,4.0,6.0,242.0,608.0,L3-14,48,
42,40,5,4,3,21,14,27.0,1082.0,10.0,600.0,1682.0,65.0,2,6.0,242.0,842.0,L3-14,20.0,13.0,26.0,1233.0,7,427.0,1660.0,87.0,4.0,6.0,242.0,608.0,L3-14,48,
42,40,5,4,4,22,14,28.0,1122.0,10.0,600.0,1722.0,25.0,2,6.0,242.0,842.0,L3-14,21.0,13.0,27.0,1272.0,7,427.0,1699.0,48.0,4.0,6.0,242.0,608.0,L3-14,33,
42,40,6,2,2,18,14,25.0,1002.0,9.0,540.0,1542.0,205.0,2,7.0,282.0,822.0,L3-14,17.0,13.0,24.0,1122.0,8,488.0,1610.0,137.0,3.0,7.0,282.0,709.0,L3-14,61,
42,40,6,3,3,20,14,27.0,1082.0,10.0,600.0,1682.0,65.0,2,7.0,282.0,882.0,L3-14,19.0,13.0,26.0,1217.0,7,427.0,1644.0,103.0,4.0,7.0,282.0,709.0,L3-14,39,
42,40,6,3,4,21,14,28.0,1122.0,10.0,600.0,1722.0,25.0,2,7.0,282.0,882.0,L3-14,20.0,13.0,27.0,1256.0,7,427.0,1683.0,64.0,4.0,7.0,282.0,709.0,L3-14,48,
42,40,6,4,3,21,14,28.0,1122.0,10.0,600.0,1722.0,25.0,2,7.0,282.0,882.0,L3-14,20.0,13.0,27.0,1273.0,7,427.0,1700.0,47.0,4.0,7.0,282.0,709.0,L3-14,48,
42,40,6,4,4,22,14,29.0,1162.0,7.0,420.0,1582.0,165.0,3,7.0,282.0,702.0,L3-14,21.0,13.0,28.0,1312.0,7,427.0,1739.0,8.0,4.0,7.0,282.0,709.0,L3-14,33,
42,40,7,2,2,18,14,26.0,1042.0,9.0,540.0,1582.0,165.0,2,8.0,322.0,862.0,L3-14,17.0,13.0,25.0,1162.0,7,427.0,1589.0,158.0,4.0,8.0,322.0,810.0,L3-14,61,
42,40,7,3,3,20,14,28.0,1122.0,10.0,600.0,1722.0,25.0,2,8.0,322.0,922.0,L3-14,19.0,13.0,27.0,1257.0,7,427.0,1684.0,63.0,4.0,8.0,322.0,810.0,L3-14,39,
42,40,7,3,4,21,14,29.0,1162.0,7.0,420.0,1582.0,165.0,3,8.0,322.0,742.0,L3-14,20.0,13.0,28.0,1296.0,7,427.0,1723.0,24.0,4.0,8.0,322.0,810.0,L3-14,48,
42,40,7,4,3,21,14,29.0,1162.0,7.0,420.0,1582.0,165.0,3,8.0,322.0,742.0,L3-14,20.0,13.0,28.0,1313.0,7,427.0,1740.0,7.0,4.0,8.0,322.0,810.0,L3-14,48,
42,40,7,4,4,22,14,30.0,1202.0,7.0,420.0,1622.0,125.0,3,8.0,322.0,742.0,L3-14,21.0,13.0,29.0,1352.0,6,366.0,1718.0,29.0,5.0,8.0,322.0,810.0,L3-14,33,
42,40,8,2,2,18,14,27.0,1082.0,10.0,600.0,1682.0,65.0,2,9.0,362.0,962.0,L3-14,17.0,13.0,26.0,1202.0,7,427.0,1629.0,118.0,4.0,9.0,362.0,667.0,L3-14,61,
42,40,8,3,3,20,14,29.0,1162.0,7.0,420.0,1582.0,165.0,3,9.0,362.0,782.0,L3-14,19.0,13.0,28.0,1297.0,7,427.0,1724.0,23.0,4.0,9.0,362.0,667.0,L3-14,39,
42,40,8,3,4,21,14,30.0,1202.0,7.0,420.0,1622.0,125.0,3,9.0,362.0,782.0,L3-14,20.0,13.0,29.0,1336.0,6,366.0,1702.0,45.0,5.0,9.0,362.0,667.0,L3-14,48,
42,40,8,4,3,21,14,30.0,1202.0,7.0,420.0,1622.0,125.0,3,9.0,362.0,782.0,L3-14,20.0,13.0,29.0,1353.0,6,366.0,1719.0,28.0,5.0,9.0,362.0,667.0,L3-14,48,
42,40,8,4,4,22,14,31.0,1242.0,8.0,480.0,1722.0,25.0,3,9.0,362.0,842.0,L3-14,21.0,13.0,30.0,1392.0,5,305.0,1697.0,50.0,6.0,9.0,362.0,667.0,L3-14,33,
42,40,9,2,2,18,14,28.0,1122.0,10.0,600.0,1722.0,25.0,2,10.0,402.0,1002.0,L3-14,17.0,13.0,27.0,1242.0,7,427.0,1669.0,78.0,4.0,10.0,402.0,707.0,L3-14,61,
42,40,9,3,3,20,14,30.0,1202.0,7.0,420.0,1622.0,125.0,3,10.0,402.0,822.0,L3-14,19.0,13.0,29.0,1337.0,6,366.0,1703.0,44.0,5.0,10.0,402.0,707.0,L3-14,39,
42,40,9,3,4,21,14,31.0,1242.0,8.0,480.0,1722.0,25.0,3,10.0,402.0,882.0,L3-14,20.0,13.0,30.0,1376.0,6,366.0,1742.0,5.0,5.0,10.0,402.0,707.0,L3-14,48,
42,40,9,4,3,21,14,31.0,1242.0,8.0,480.0,1722.0,25.0,3,10.0,402.0,882.0,L3-14,20.0,13.0,30.0,1393.0,5,305.0,1698.0,49.0,6.0,10.0,402.0,707.0,L3-14,48,
42,40,9,4,4,22,14,32.0,1282.0,6.0,360.0,1642.0,105.0,4,10.0,402.0,762.0,L3-14,21.0,13.0,31.0,1432.0,5,305.0,1737.0,10.0,7.0,10.0,402.0,707.0,L3-14,33,
42,40,10,2,2,18,14,29.0,1162.0,7.0,420.0,1582.0,165.0,3,11.0,442.0,862.0,L3-14,17.0,13.0,28.0,1282.0,7,427.0,1709.0,38.0,4.0,11.0,442.0,808.0,L3-14,61,
42,40,10,3,3,20,14,31.0,1242.0,8.0,480.0,1722.0,25.0,3,11.0,442.0,922.0,L3-14,19.0,13.0,30.0,1377.0,6,366.0,1743.0,4.0,5.0,11.0,442.0,808.0,L3-14,39,
42,40,10,3,4,21,14,32.0,1282.0,6.0,360.0,1642.0,105.0,4,11.0,442.0,802.0,L3-14,20.0,13.0,31.0,1416.0,5,305.0,1721.0,26.0,7.0,11.0,442.0,808.0,L3-14,48,
42,40,10,4,3,21,14,32.0,1282.0,6.0,360.0,1642.0,105.0,4,11.0,442.0,802.0,L3-14,20.0,13.0,31.0,1433.0,5,305.0,1738.0,9.0,7.0,11.0,442.0,808.0,L3-14,48,
42,40,10,4,4,22,14,33.0,1322.0,7.0,420.0,1742.0,5.0,4,11.0,442.0,862.0,L3-14,21.0,13.0,32.0,1472.0,4,244.0,1716.0,31.0,8.0,11.0,442.0,808.0,L3-14,33,
42,40,11,2,2,18,14,30.0,1202.0,7.0,420.0,1622.0,125.0,3,12.0,482.0,902.0,L3-14,17.0,13.0,29.0,1322.0,6,366.0,1688.0,59.0,5.0,12.0,482.0,848.0,L3-14,61,
42,40,11,3,3,20,14,32.0,1282.0,6.0,360.0,1642.0,105.0,4,12.0,482.0,842.0,L3-14,19.0,13.0,31.0,1417.0,5,305.0,1722.0,25.0,7.0,12.0,482.0,848.0,L3-14,39,
42,40,11,3,4,21,14,33.0,1322.0,7.0,420.0,1742.0,5.0,4,12.0,482.0,902.0,L3-14,20.0,13.0,32.0,1456.0,4,244.0,1700.0,47.0,8.0,12.0,482.0,848.0,L3-14,48,
42,40,11,4,3,21,14,33.0,1322.0,7.0,420.0,1742.0,5.0,4,12.0,482.0,902.0,L3-14,20.0,13.0,32.0,1473.0,4,244.0,1717.0,30.0,8.0,12.0,482.0,848.0,L3-14,48,
42,40,11,4,4,22,14,34.0,1362.0,5.0,300.0,1662.0,85.0,5,12.0,482.0,782.0,L3-14,21.0,13.0,33.0,1512.0,3,183.0,1695.0,52.0,11.0,12.0,482.0,848.0,L3-14,33,
42,40,12,2,2,18,14,31.0,1242.0,8.0,480.0,1722.0,25.0,3,13.0,522.0,1002.0,L3-14,17.0,13.0,30.0,1362.0,6,366.0,1728.0,19.0,5.0,13.0,522.0,949.0,L3-14,61,
42,40,12,3,3,20,14,33.0,1322.0,7.0,420.0,1742.0,5.0,4,13.0,522.0,942.0,L3-14,19.0,13.0,32.0,1457.0,4,244.0,1701.0,46.0,8.0,13.0,522.0,949.0,L3-14,39,
42,40,12,3,4,21,14,34.0,1362.0,5.0,300.0,1662.0,85.0,5,13.0,522.0,822.0,L3-14,20.0,13.0,33.0,1496.0,4,244.0,1740.0,7.0,9.0,13.0,522.0,949.0,L3-14,48,
42,40,12,4,3,21,14,34.0,1362.0,5.0,300.0,1662.0,85.0,5,13.0,522.0,822.0,L3-14,20.0,13.0,33.0,1513.0,3,183.0,1696.0,51.0,11.0,13.0,522.0,949.0,L3-14,48,
42,40,12,4,4,22,14,35.0,1402.0,5.0,300.0,1702.0,45.0,5,13.0,522.0,822.0,L3-14,21.0,13.0,34.0,1552.0,3,183.0,1735.0,12.0,12.0,13.0,522.0,949.0,L3-14,33,
42,40,13,2,2,18,14,32.0,1282.0,6.0,360.0,1642.0,105.0,4,14.0,562.0,922.0,L3-14,17.0,13.0,31.0,1402.0,5,305.0,1707.0,40.0,7.0,14.0,562.0,989.0,L3-14,61,
42,40,13,3,3,20,14,34.0,1362.0,5.0,300.0,1662.0,85.0,5,14.0,562.0,862.0,L3-14,19.0,13.0,33.0,1497.0,4,244.0,1741.0,6.0,9.0,14.0,562.0,989.0,L3-14,39,
42,40,13,3,4,21,14,35.0,1402.0,5.0,300.0,1702.0,45.0,5,14.0,562.0,862.0,L3-14,20.0,13.0,34.0,1536.0,3,183.0,1719.0,28.0,12.0,14.0,562.0,989.0,L3-14,48,
42,40,13,4,3,21,14,35.0,1402.0,5.0,300.0,1702.0,45.0,5,14.0,562.0,862.0,L3-14,20.0,13.0,34.0,1553.0,3,183.0,1736.0,11.0,12.0,14.0,562.0,989.0,L3-14,48,
42,40,13,4,4,22,14,36.0,1442.0,5.0,300.0,1742.0,5.0,6,14.0,562.0,862.0,L3-14,21.0,13.0,35.0,1592.0,2,122.0,1714.0,33.0,18.0,14.0,562.0,989.0,L3-14,33,
42,40,14,2,2,18,14,33.0,1322.0,7.0,420.0,1742.0,5.0,4,15.0,602.0,1022.0,L3-14,17.0,13.0,32.0,1442.0,5,305.0,1747.0,0.0,7.0,15.0,602.0,1090.0,L3-14,61,
42,40,14,3,3,20,14,35.0,1402.0,5.0,300.0,1702.0,45.0,5,15.0,602.0,902.0,L3-14,19.0,13.0,34.0,1537.0,3,183.0,1720.0,27.0,12.0,15.0,602.0,1090.0,L3-14,39,
42,40,14,3,4,21,14,36.0,1442.0,5.0,300.0,1742.0,5.0,6,15.0,602.0,902.0,L3-14,20.0,13.0,35.0,1576.0,2,122.0,1698.0,49.0,18.0,15.0,602.0,1090.0,L3-14,48,
42,40,14,4,3,21,14,36.0,1442.0,5.0,300.0,1742.0,5.0,6,15.0,602.0,902.0,L3-14,20.0,13.0,35.0,1593.0,2,122.0,1715.0,32.0,18.0,15.0,602.0,1090.0,L3-14,48,
42,40,14,4,4,22,14,37.0,1482.0,4.0,240.0,1722.0,25.0,8,15.0,602.0,842.0,L3-14,21.0,13.0,36.0,1632.0,1,61.0,1693.0,54.0,36.0,15.0,602.0,1090.0,L3-14,33,
42,40,15,2,2,18,14,34.0,1362.0,5.0,300.0,1662.0,85.0,5,16.0,642.0,942.0,L15-20,17.0,13.0,33.0,1482.0,4,244.0,1726.0,21.0,9.0,16.0,642.0,1130.0,L15-20,61,
42,40,15,3,3,20,14,36.0,1442.0,5.0,300.0,1742.0,5.0,6,16.0,642.0,942.0,L15-20,19.0,13.0,35.0,1577.0,2,122.0,1699.0,48.0,18.0,16.0,642.0,1130.0,L15-20,39,
42,40,15,3,4,21,14,37.0,1482.0,4.0,240.0,1722.0,25.0,8,16.0,642.0,882.0,L15-20,20.0,13.0,36.0,1616.0,2,122.0,1738.0,9.0,18.0,16.0,642.0,1130.0,L15-20,48,
42,40,15,4,3,21,14,37.0,1482.0,4.0,240.0,1722.0,25.0,8,16.0,642.0,882.0,L15-20,20.0,13.0,36.0,1633.0,1,61.0,1694.0,53.0,36.0,16.0,642.0,1130.0,L15-20,48,
42,40,15,4,4,22,14,38.0,1522.0,3.0,180.0,1702.0,45.0,10,16.0,642.0,822.0,L15-20,21.0,13.0,37.0,1672.0,1,61.0,1733.0,14.0,37.0,16.0,642.0,1130.0,L15-20,33,
42,40,16,2,2,18,14,35.0,1402.0,5.0,300.0,1702.0,45.0,5,17.0,682.0,982.0,L15-20,17.0,13.0,34.0,1522.0,3,183.0,1705.0,42.0,12.0,17.0,682.0,1048.0,L15-20,61,
42,40,16,3,3,20,14,37.0,1482.0,4.0,240.0,1722.0,25.0,8,17.0,682.0,922.0,L15-20,19.0,13.0,36.0,1617.0,2,122.0,1739.0,8.0,18.0,17.0,682.0,1048.0,L15-20,39,
42,40,16,3,4,21,14,38.0,1522.0,3.0,180.0,1702.0,45.0,10,17.0,682.0,862.0,L15-20,20.0,13.0,37.0,1656.0,1,61.0,1717.0,30.0,37.0,17.0,682.0,1048.0,L15-20,48,
42,40,16,4,3,21,14,38.0,1522.0,3.0,180.0,1702.0,45.0,10,17.0,682.0,862.0,L15-20,20.0,13.0,37.0,1673.0,1,61.0,1734.0,13.0,37.0,17.0,682.0,1048.0,L15-20,48,
42,40,17,2,2,18,14,36.0,1442.0,5.0,300.0,1742.0,5.0,6,18.0,722.0,1022.0,L15-20,17.0,13.0,35.0,1562.0,3,183.0,1745.0,2.0,12.0,18.0,722.0,1088.0,L15-20,61,
42,40,17,3,3,20,14,38.0,1522.0,3.0,180.0,1702.0,45.0,10,18.0,722.0,902.0,L15-20,19.0,13.0,37.0,1657.0,1,61.0,1718.0,29.0,37.0,18.0,722.0,1088.0,L15-20,39,
42,40,18,2,2,18,14,37.0,1482.0,4.0,240.0,1722.0,25.0,8,19.0,762.0,1002.0,L15-20,17.0,13.0,36.0,1602.0,2,122.0,1724.0,23.0,18.0,19.0,762.0,1189.0,L15-20,61,
42,40,19,2,2,18,14,38.0,1522.0,3.0,180.0,1702.0,45.0,10,20.0,802.0,982.0,L15-20,17.0,13.0,37.0,1642.0,1,61.0,1703.0,44.0,37.0,20.0,802.0,1229.0,L15-20,61,
42,40,20,2,2,18,14,39.0,1562.0,3.0,180.0,1742.0,5.0,10,21.0,842.0,1022.0,L15-20,17.0,13.0,38.0,1682.0,1,61.0,1743.0,4.0,38.0,21.0,842.0,1269.0,L15-20,61,
42,42,3,2,2,18,14,22.0,924.0,8.0,480.0,1404.0,343.0,2,4.0,168.0,648.0,L3-14,17.0,13.0,21.0,1008.0,7,427.0,1435.0,312.0,3.0,4.0,168.0,412.0,L3-14,61,
42,42,3,3,3,20,14,24.0,1008.0,9.0,540.0,1548.0,199.0,2,4.0,168.0,708.0,L3-14,19.0,13.0,23.0,1103.0,8,488.0,1591.0,156.0,3.0,4.0,168.0,412.0,L3-14,39,
