library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,7,22,4,4,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,3,4,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,4,3,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,7,22,4,4,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,3,4,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,4,3,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,7,22,4,4,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,3,4,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,4,3,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,7,22,4,4,14,512,,,,,,,,,,10,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,3,4,14,512,,,,,,,,,,10,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,4,3,14,512,,,,,,,,,,10,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,10,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,10,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,10,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,7,22,4,4,14,512,,,,,,,,,,15,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,3,4,14,512,,,,,,,,,,15,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,4,3,14,512,,,,,,,,,,15,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,15,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,15,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,15,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,7,22,4,4,14,512,,,,,,,,,,30,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,3,4,14,512,,,,,,,,,,30,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,21,4,3,14,512,,,,,,,,,,30,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,20,3,3,14,512,,,,,,,,,,30,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,11,18,2,2,14,512,,,,,,,,,,30,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,13,16,1,1,14,512,,,,,,,,,,30,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1390 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,4,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,5,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,6,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,4,3,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,10,20,3,3,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,12,18,2,2,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,14,16,1,1,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,8,22,4,4,14,512,,,,,,,,,,16,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,40,45,9,21,3,4,14,512,,,,,,,,,,16,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
