library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,mod1_degree,mod1_inv_degree,log_message_ratio,ephemeral_secret_weight,in_scale_log2,ok,fail_reason
lattigo,16,32768,56,55,4,15,3,4,8,50,16,20,1000,3,183,1183,5,276,305,581,7,166,564,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,50,16,20,1000,4,244,1244,5,276,305,581,5,221,503,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,50,16,20,1000,5,305,1305,5,276,305,581,4,276,442,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,50,16,20,1000,6,366,1366,5,276,305,581,4,315,381,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,50,16,20,1000,7,427,1427,5,276,305,581,3,354,320,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,50,16,20,1000,8,488,1488,5,276,305,581,3,393,259,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,1,61,1101,5,276,305,581,20,56,646,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,2,122,1162,5,276,305,581,10,112,585,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,3,183,1223,5,276,305,581,7,166,524,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,4,244,1284,5,276,305,581,5,223,463,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,5,305,1345,5,276,305,581,4,278,402,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,6,366,1406,5,276,305,581,4,331,341,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,7,427,1467,5,276,305,581,3,354,280,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,55,16,20,1040,8,488,1528,5,276,305,581,3,424,219,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,1,61,1141,5,276,305,581,20,60,606,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,2,122,1202,5,276,305,581,10,120,545,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,3,183,1263,5,276,305,581,7,180,484,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,4,244,1324,5,276,305,581,5,240,423,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,5,305,1385,5,276,305,581,4,300,362,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,6,366,1446,5,276,305,581,4,356,301,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,7,427,1507,5,276,305,581,3,378,240,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,3,4,8,60,16,20,1080,8,488,1568,5,276,305,581,3,459,179,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,1,61,1039,5,276,305,581,19,56,708,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,2,122,1100,5,276,305,581,10,112,647,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,3,183,1161,5,276,305,581,7,168,586,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,4,244,1222,5,276,305,581,5,221,525,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,5,305,1283,5,276,305,581,4,276,464,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,6,366,1344,5,276,305,581,4,318,403,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,7,427,1405,5,276,305,581,3,354,342,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,50,16,19,978,8,488,1466,5,276,305,581,3,406,281,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,1,61,1079,5,276,305,581,19,56,668,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,2,122,1140,5,276,305,581,10,112,607,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,3,183,1201,5,276,305,581,7,168,546,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,4,244,1262,5,276,305,581,5,221,485,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,5,305,1323,5,276,305,581,4,276,424,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,6,366,1384,5,276,305,581,4,333,363,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,7,427,1445,5,276,305,581,3,385,302,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,55,16,19,1018,8,488,1506,5,276,305,581,3,441,241,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,1,61,1119,5,276,305,581,19,60,628,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,2,122,1180,5,276,305,581,10,120,567,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,3,183,1241,5,276,305,581,7,180,506,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,4,244,1302,5,276,305,581,5,240,445,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,5,305,1363,5,276,305,581,4,300,384,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,6,366,1424,5,276,305,581,4,348,323,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,7,427,1485,5,276,305,581,3,420,262,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,14,4,2,8,60,16,19,1058,8,488,1546,5,276,305,581,3,476,201,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,1,61,1078,5,276,305,581,20,56,669,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,2,122,1139,5,276,305,581,10,112,608,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,3,183,1200,5,276,305,581,7,166,547,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,4,244,1261,5,276,305,581,5,224,486,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,5,305,1322,5,276,305,581,4,276,425,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,6,366,1383,5,276,305,581,4,315,364,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,7,427,1444,5,276,305,581,3,354,303,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,50,16,20,1017,8,488,1505,5,276,305,581,3,400,242,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,1,61,1118,5,276,305,581,20,56,629,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,2,122,1179,5,276,305,581,10,112,568,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,3,183,1240,5,276,305,581,7,167,507,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,4,244,1301,5,276,305,581,5,224,446,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,5,305,1362,5,276,305,581,4,279,385,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,6,366,1423,5,276,305,581,4,332,324,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,7,427,1484,5,276,305,581,3,369,263,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,55,16,20,1057,8,488,1545,5,276,305,581,3,440,202,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,1,61,1158,5,276,305,581,20,60,589,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,2,122,1219,5,276,305,581,10,120,528,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,3,183,1280,5,276,305,581,7,180,467,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,4,244,1341,5,276,305,581,5,240,406,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,5,305,1402,5,276,305,581,4,300,345,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,6,366,1463,5,276,305,581,4,352,284,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,7,427,1524,5,276,305,581,3,399,223,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,15,4,3,8,60,16,20,1097,8,488,1585,5,276,305,581,3,480,162,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,1,61,1117,5,276,305,581,21,56,630,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,2,122,1178,5,276,305,581,11,112,569,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,3,183,1239,5,276,305,581,7,168,508,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,4,244,1300,5,276,305,581,6,221,447,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,5,305,1361,5,276,305,581,5,276,386,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,6,366,1422,5,276,305,581,4,315,325,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,7,427,1483,5,276,305,581,3,374,264,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,50,16,21,1056,8,488,1544,5,276,305,581,3,393,203,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,1,61,1157,5,276,305,581,21,56,590,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,2,122,1218,5,276,305,581,11,112,529,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,3,183,1279,5,276,305,581,7,168,468,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,4,244,1340,5,276,305,581,6,223,407,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,5,305,1401,5,276,305,581,5,278,346,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,6,366,1462,5,276,305,581,4,331,285,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,7,427,1523,5,276,305,581,3,389,224,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,55,16,21,1096,8,488,1584,5,276,305,581,3,424,163,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,1,61,1197,5,276,305,581,21,60,550,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,2,122,1258,5,276,305,581,11,120,489,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,3,183,1319,5,276,305,581,7,180,428,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,4,244,1380,5,276,305,581,6,240,367,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,5,305,1441,5,276,305,581,5,300,306,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,6,366,1502,5,276,305,581,4,356,245,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,7,427,1563,5,276,305,581,3,404,184,30,0,1,32,55,1,
lattigo,16,32768,56,55,4,16,4,4,8,60,16,21,1136,8,488,1624,5,276,305,581,3,459,123,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,1,61,982,6,331,366,697,18,56,765,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,2,122,1043,6,331,366,697,9,112,704,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,3,183,1104,6,331,366,697,6,166,643,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,4,244,1165,6,331,366,697,5,221,582,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,5,305,1226,6,331,366,697,4,276,521,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,6,366,1287,6,331,366,697,3,331,460,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,7,427,1348,6,331,366,697,3,370,399,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,50,16,18,921,8,488,1409,6,331,366,697,3,409,338,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,1,61,1022,6,331,366,697,18,56,725,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,2,122,1083,6,331,366,697,9,112,664,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,3,183,1144,6,331,366,697,6,167,603,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,4,244,1205,6,331,366,697,5,221,542,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,5,305,1266,6,331,366,697,4,276,481,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,6,366,1327,6,331,366,697,3,332,420,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,7,427,1388,6,331,366,697,3,370,359,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,55,16,18,961,8,488,1449,6,331,366,697,3,440,298,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,1,61,1062,6,331,366,697,18,60,685,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,2,122,1123,6,331,366,697,9,120,624,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,3,183,1184,6,331,366,697,6,180,563,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,4,244,1245,6,331,366,697,5,240,502,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,5,305,1306,6,331,366,697,4,300,441,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,6,366,1367,6,331,366,697,3,352,380,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,7,427,1428,6,331,366,697,3,399,319,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,12,2,2,8,60,16,18,1001,8,488,1489,6,331,366,697,3,480,258,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,1,61,1021,6,331,366,697,19,56,726,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,2,122,1082,6,331,366,697,10,111,665,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,3,183,1143,6,331,366,697,7,166,604,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,4,244,1204,6,331,366,697,5,221,543,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,5,305,1265,6,331,366,697,4,276,482,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,6,366,1326,6,331,366,697,4,331,421,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,7,427,1387,6,331,366,697,3,370,360,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,50,16,19,960,8,488,1448,6,331,366,697,3,409,299,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,1,61,1061,6,331,366,697,19,56,686,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,2,122,1122,6,331,366,697,10,111,625,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,3,183,1183,6,331,366,697,7,166,564,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,4,244,1244,6,331,366,697,5,221,503,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,5,305,1305,6,331,366,697,4,276,442,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,6,366,1366,6,331,366,697,4,331,381,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,7,427,1427,6,331,366,697,3,370,320,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,55,16,19,1000,8,488,1488,6,331,366,697,3,424,259,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,1,61,1101,6,331,366,697,19,60,646,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,2,122,1162,6,331,366,697,10,120,585,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,3,183,1223,6,331,366,697,7,180,524,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,4,244,1284,6,331,366,697,5,240,463,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,5,305,1345,6,331,366,697,4,300,402,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,6,366,1406,6,331,366,697,4,356,341,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,7,427,1467,6,331,366,697,3,378,280,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,2,3,8,60,16,19,1040,8,488,1528,6,331,366,697,3,459,219,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,1,61,1060,6,331,366,697,20,56,687,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,2,122,1121,6,331,366,697,10,112,626,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,3,183,1182,6,331,366,697,7,166,565,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,4,244,1243,6,331,366,697,5,221,504,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,5,305,1304,6,331,366,697,4,276,443,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,6,366,1365,6,331,366,697,4,331,382,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,7,427,1426,6,331,366,697,3,370,321,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,50,16,20,999,8,488,1487,6,331,366,697,3,409,260,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,1,61,1100,6,331,366,697,20,56,647,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,2,122,1161,6,331,366,697,10,112,586,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,3,183,1222,6,331,366,697,7,166,525,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,4,244,1283,6,331,366,697,5,222,464,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,5,305,1344,6,331,366,697,4,277,403,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,6,366,1405,6,331,366,697,4,331,342,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,7,427,1466,6,331,366,697,3,370,281,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,55,16,20,1039,8,488,1527,6,331,366,697,3,409,220,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,1,61,1140,6,331,366,697,20,60,607,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,2,122,1201,6,331,366,697,10,120,546,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,3,183,1262,6,331,366,697,7,180,485,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,4,244,1323,6,331,366,697,5,240,424,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,5,305,1384,6,331,366,697,4,300,363,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,6,366,1445,6,331,366,697,4,360,302,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,7,427,1506,6,331,366,697,3,370,241,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,2,4,8,60,16,20,1079,8,488,1567,6,331,366,697,3,438,180,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,1,61,1038,6,331,366,697,19,56,709,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,2,122,1099,6,331,366,697,10,112,648,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,3,183,1160,6,331,366,697,7,166,587,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,4,244,1221,6,331,366,697,5,221,526,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,5,305,1282,6,331,366,697,4,276,465,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,6,366,1343,6,331,366,697,4,331,404,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,7,427,1404,6,331,366,697,3,370,343,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,50,16,19,977,8,488,1465,6,331,366,697,3,409,282,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,1,61,1078,6,331,366,697,19,56,669,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,2,122,1139,6,331,366,697,10,112,608,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,3,183,1200,6,331,366,697,7,167,547,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,4,244,1261,6,331,366,697,5,221,486,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,5,305,1322,6,331,366,697,4,276,425,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,6,366,1383,6,331,366,697,4,332,364,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,7,427,1444,6,331,366,697,3,370,303,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,55,16,19,1017,8,488,1505,6,331,366,697,3,440,242,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,1,61,1118,6,331,366,697,19,60,629,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,2,122,1179,6,331,366,697,10,120,568,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,3,183,1240,6,331,366,697,7,180,507,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,4,244,1301,6,331,366,697,5,240,446,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,5,305,1362,6,331,366,697,4,300,385,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,6,366,1423,6,331,366,697,4,352,324,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,7,427,1484,6,331,366,697,3,399,263,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,13,3,2,8,60,16,19,1057,8,488,1545,6,331,366,697,3,480,202,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,1,61,1077,6,331,366,697,20,56,670,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,2,122,1138,6,331,366,697,10,112,609,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,3,183,1199,6,331,366,697,7,166,548,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,4,244,1260,6,331,366,697,5,221,487,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,5,305,1321,6,331,366,697,4,276,426,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,6,366,1382,6,331,366,697,4,331,365,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,7,427,1443,6,331,366,697,3,370,304,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,50,16,20,1016,8,488,1504,6,331,366,697,3,409,243,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,1,61,1117,6,331,366,697,20,56,630,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,2,122,1178,6,331,366,697,10,112,569,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,3,183,1239,6,331,366,697,7,166,508,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,4,244,1300,6,331,366,697,5,223,447,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,5,305,1361,6,331,366,697,4,278,386,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,6,366,1422,6,331,366,697,4,331,325,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,7,427,1483,6,331,366,697,3,370,264,30,0,1,32,55,1,
lattigo,16,32768,56,55,5,14,3,3,8,55,16,20,1056,8,488,1544,6,331,366,697,3,424,203,30,0,1,32,55,1,
